기관명,기관구분,주소,홈페이지,위도,경도
심주철정신건강의학과의원,의원,"부산광역시 부산진구 가야대로 785 (부전동, 인제메디컬센터 1301호)",,35.1580275870241 ,129.0575547778730 
아가페하우스,정신재활시설,"광주광역시 북구 양지택지로 37번길 30, 가람하이빌 401~404호",www.gjw.or.kr/agape,,
아람메디컬병원,병원,"충청남도 아산시 온천대로1740번길 9 3,4층 (풍기동,아람빌딩)",,,
아람터,정신재활시설,"경기도 수원시 장안구 광교산로 138번길34, 8동 201호",,37.2985706488591 ,127.0306847002350 
아로정신건강의학과의원,의원,서울특별시 서초구 서초대로 317 건원빌딩 3층 (서초동),,37.4947503903421 ,127.0163046856170 
아름다운교회 사랑의집,정신재활시설,서울특별시 강북구 도봉로 71가길 27(수유동),www.sarangzip.or.kr,37.6324874739176 ,127.0220655105320 
아름다운세상,정신재활시설,서울특별시 구로구 고척로 52라길 11-23,www.beautifulworld.kti114.net,37.5014539118255 ,126.8548945348910 
아름다운세상,정신재활시설,"경기도 시흥시 군자로 466번길 37, 거모종합사회복지관 내 2층",cafe.daum.net/BWORLD,37.3448631460420 ,126.7813269194160 
아름다운세상,정신재활시설,전라북도 전주시 덕진구 아중7길 9-5,http://www.sharemind.co.kr,35.8327958489317 ,127.1724365938090 
아름다운정신과의원,의원,경기도 수원시 팔달구 정조로801번길 3 (팔달로2가),,37.2794795026159 ,127.0163565741490 
아름다운집,정신재활시설,전라북도 전주시 덕진구 인교9길11 아중지1 401호,,35.8260679477752 ,127.1740063445580 
아름드리,정신재활시설,"서울특별시 양천구 남부순환로 59길 16-1, 201호",http://caf?.daum.net/아름드리주거시설,37.5322687610619 ,126.8329520017790 
아름드리,정신재활시설,대전광역시 중구 대흥로 87(대흥동),ardr1140.or.kr,36.3231247467855 ,127.4223328029240 
아름드리정신건강의학과의원,의원,인천광역시 서구 완정로 172 406호 (마전동),,37.6026004980209 ,126.6574268854040 
아름정신건강의학과의원,의원,"경기도 부천시 소사로 748 502호 (원종동, 성연빌딩)",,37.5226006087454 ,126.8051593000620 
아린정신건강의학과의원,의원,"서울특별시 성북구 도봉로 3 대양직업전문학교,현대스위스저축은행빌딩 4층 401호 (길음동)",,37.6094264270959 ,127.0298439644640 
아미정신건강센터,정신재활시설,부산광역시 서구 아미로12번길 25,www.happymental.net,35.0978459369500 ,129.0131038190400 
아산시 정신건강복지센터,기초정신건강복지센터,충청남도 아산시 번영로 224번길 20,,36.7825648714910 ,127.0146058085800 
아산시 중독관리통합지원센터,중독관리통합지원센터,충청남도 아산시 번영로 224번길 20,www.asan.go.kr/health,36.7825648714910 ,127.0146058085800 
아산시보건소,보건소,충청남도 아산시 번영로 224번길 20 ,,36.7825648714910 ,127.0146058085800 
아산장애인 직업재활센터,정신재활시설,충청남도 아산시 번영로 169번길 13-1,,36.7865448728920 ,127.0097547755640 
아이공감정신건강의학과의원,의원,"부산광역시 해운대구 해운대로 369 7층 (우동, 해운대센텀메디칼센타)",,35.1701957434096 ,129.1377334612460 
아이나래정신건강의학과의원,의원,광주광역시 남구 서문대로 704 2층 (진월동),,35.1221659294323 ,126.8991739099540 
아이나래정신건강의학과의원,의원,"서울특별시 송파구 올림픽로 378 (방이동, 4층)",,37.5169764449194 ,127.1121417466720 
아이나래정신건강의학과의원,의원,충청북도 청주시 흥덕구 대농로 66 3층 301호 (복대동),,36.6415177201708 ,127.4295036679500 
아이나래정신건강의학과의원,의원,"전라북도 전주시 완산구 백제대로 427 (서신동, 타타대우쌍용자동차)",,35.8314575659584 ,127.1224022917810 
아이누리&박 정신건강의학과의원,의원,부산광역시 연제구 고분로 2 3층 (연산동),,35.1857712695104 ,129.0824934716130 
아이마음정신건강의학과의원,의원,충청남도 아산시 배방읍 고속철대로 63 (배방읍),,36.7899838459819 ,127.1077808908350 
아이맘정신건강의학과의원,의원,"서울특별시 노원구 노해로 482 3층 (상계동, 덕영빌딩)",,37.6542725250696 ,127.0617168199280 
아이사랑정신건강의학과의원,의원,광주광역시 동구 제봉로 52 (남동),,35.1430991804802 ,126.9210322450700 
아이행복정신과의원,의원,"대구광역시 수성구 달구벌대로 2491 5층 (범어동, 세기빌딩)",,35.8591792370559 ,128.6352053186130 
아주다남병원,병원,"경기도 수원시 장안구 정자천로 187 (정자동, 롯데프라자 4층)",,37.2965646859910 ,126.9954554672390 
아주대학교병원,상급종합병원,경기도 수원시 영통구 월드컵로 164 (원천동),,37.2794385674316 ,127.0475193739070 
아주대학교의료원,기초정신건강복지센터,"경기도 수원시 장안구 송원로101, 1층(조원동, 장안구청)",www.suwonmental.org,37.3040947298509 ,127.0104006565380 
아주대학교의료원 ,기초정신건강복지센터,경기도 수원시 팔달구 동말로 47번길 17,www.suwonmental.org,37.2793962935717 ,126.9993589666060 
아주대학교의료원,기초정신건강복지센터,경기도 수원시 영통구 영통로396 (영통구보건소) 4층,www.suwonmental.org,37.2568828036311 ,127.0697108166960 
안강중앙병원,병원,경상북도 경주시 안강읍 안강중앙로 150-3 (안강읍),,35.9927930008958 ,129.2166750680600 
안동병원,기초정신건강복지센터,경상북도 안동시 경동로 663 남부빌딩 2층,www.andongmind.com,36.5633867526787 ,128.7304661863650 
안동성소병원,종합병원,경상북도 안동시 서동문로 99 (금곡동),,36.5671582715711 ,128.7227103427680 
안동시보건소,보건소,경상북도 안동시 서동문로 165 ,,36.5670468405620 ,128.7303157389620 
안두원정신과의원,의원,대전광역시 동구 계족로 174 5층 (대동),,36.3294830197463 ,127.4433554636650 
안산시 단원구보건소,보건소,경기도 안산시 단원구 화랑로 250,,37.3210677582607 ,126.8152628720290 
안산시 상록수보건소,보건소,경기도 안산시 상록구 차돌배기로1길 5 ,,37.3002645642625 ,126.8450634142850 
안산시자살예방센터,자살예방센터,경기도 안산시 상록구 차돌배기로1길 5 상록수보건소 3층,www.assp.or.kr,37.3002645642625 ,126.8450634142850 
안산신우병원,병원,"경기도 안산시 단원구 원포공원1로 19 원포빌딩 1, 5층 121,122,501호 (초지동)",,37.3003877060879 ,126.8124144255130 
안산우리정신건강의학과의원,의원,"경기도 안산시 단원구 광덕4로 260 501~505호 (고잔동, 윈윈프라자)",,,
안산튼튼병원,병원,"경기도 안산시 상록구 도매시장로 4 (이동, 광덕빌딩)",,37.3078554255903 ,126.8569439585470 
안성성모병원,종합병원,경기도 안성시 시장길 58 (서인동),,37.0057926578822 ,127.2707020617650 
안성시보건소,보건소,경기도 안성시 강변로74번길 18 ,,37.0001696051437 ,127.2698131398660 
안세정신과의원,의원,서울특별시 서대문구 신촌로 93 (창천동),,37.5556893522809 ,126.9365678281480 
안양시 동안구보건소,보건소,경기도 안양시 동안구 평촌대로 253번길 41 ,,37.3929727320015 ,126.9520715071120 
안양시 만안구보건소,보건소,경기도 안양시 만안구 문예로 48번지 ,,37.3858473342855 ,126.9329444703330 
안양웰정신과의원,의원,경기도 안양시 만안구 병목안로 2 (안양동),,37.3999450735670 ,126.9198872224230 
안윤영정신건강의학과의원,의원,충청북도 청주시 상당구 상당로 62 2층 (문화동),,36.6338234367457 ,127.4909006062450 
안정신건강의학과의원,의원,"강원도 춘천시 금강로 68-2 (조양동,대원빌딩 4층)",,37.8792335361059 ,127.7286484957410 
알에이치(RH)정신건강의학과의원,의원,"서울특별시 서초구 서초중앙로22길 25 2층 210호 (서초동, 서초리시온)",,37.4934680144084 ,127.0154301871360 
알코올의존자 사회복귀시설 까리따스,정신재활시설,서울특별시 서초구 남부순환로 2124번지 까리따스 방배종합사회복지관 4층,www.cacc.or.kr,37.4749858709744 ,126.9843736245240 
애플정신건강의학과의원,의원,"제주특별자치도 제주시 연북로 38 3층 (노형동, 연동타운)",,33.4816497749802 ,126.4854033524080 
양구군보건소,보건소,강원도 양구군 양구읍 관공서로 42 ,,38.1099771185665 ,127.9892041591280 
양산부산대학교병원,중독관리통합지원센터,"경상남도 양산시 중앙로 7-32, 4층(다방동, 양산시보건복지센터)",yscamc.org,35.3321571425744 ,129.0379946958790 
양산부산대학교병원,국립,경상남도 양산시 물금읍 금오로 20,,35.3287740567199 ,129.0064091277530 
양산부산대학교병원,상급종합병원,경상남도 양산시 물금읍 금오로 20 (),,35.3287740567199 ,129.0064091277530 
양산숲정신건강의학과의원,의원,경상남도 양산시 물금읍 청운로 178 아르누보시티 3층 308호,,35.3162602030751 ,129.0027808434330 
양산시보건소,보건소,경상남도 양산시 삽량로 169 ,,35.3357346498395 ,129.0249652979090 
양양군보건소,보건소,강원도 양양군 양양읍 양양로 9-5 ,,38.0778607950718 ,128.6274793197980 
양양군정신건강복지센터,기초정신건강복지센터,양양군 양양읍 양양로 9-5(양양군보건소2층),http://www.diddid0197.com/,38.0778607950718 ,128.6274793197980 
양정신건강의학과의원,의원,경상남도 양산시 번영로 13 3층 (덕계동),,35.3739493521320 ,129.1513377873980 
양정신건강의학과의원,의원,광주광역시 북구 동문대로 129 4층 (우산동),,35.1746588522387 ,126.9260466494880 
양정신건강의학과의원,의원,경상남도 밀양시 북성로2길 15-9 (내이동),,35.4993736001637 ,128.7438481125530 
양주소망병원,병원,경기도 양주시 평화로 1741-1741 (회정동),,,
양주숲정신건강의학과의원,의원,경기도 양주시 옥정로 196 파스텔시티 501호 (옥정동),,37.8189407332847 ,127.0921494186000 
양주시보건소,보건소,경기도 양주시 부흥로 1533,,37.7853533153053 ,127.0449130035530 
양창순정신건강의학과의원,의원,"서울특별시 중구 소공로 35 310호 (회현동1가, 롯데캐슬아이리스오피스존)",,37.5582247092319 ,126.9817444597460 
양천구보건소,보건소,서울특별시 양천구 목동서로 339 ,,37.5177061613231 ,126.8657394243220 
양천아이존,정신재활시설,서울특별시 양천구 화곡로 47,www.childfund.or.kr,37.5396151066898 ,126.8270992601620 
양평군 정신건강복지센터,기초정신건강복지센터,경기도 양평군 양평읍 중앙로 111번길 34-21(3층),www.ypmental.or.kr,37.4966235116215 ,127.5051583032030 
양평군보건소,보건소,경기도 양평군 양평읍 마유산로 17번지 ,,37.4970350781635 ,127.4866811075800 
양평군자살예방센터,자살예방센터,경기도 양평군 양평읍 중앙로 111번길 34-21 3층,www.ypmental.or.kr,37.4966235116215 ,127.5051583032030 
양평정신건강의학과의원,의원,경기도 양평군 양평읍 시민로 37 (),,37.4905500369283 ,127.4957209284900 
어경선정신건강의학과의원,의원,대전광역시 서구 문정로 85 3층 (탄방동),,36.3470384080283 ,127.3888334340950 
어깨동무,정신재활시설,"서울특별시 중랑구 동일로92길 39-2,1 2층",igonggam.net,,
어울림,정신재활시설,"서울특별시 중랑구 용마산로331-1 401, 402",www.igonggam.net,,
어울림,정신재활시설,"대전광역시 서구 도마로25번길 54, 201호(도마동)",blog.naver.com/h_people2006,36.3247928486904 ,127.3732599006010 
어울림,정신재활시설,경상북도 경주시 석장1길 29-36.101호,http://blog.naver.com/oulim777,35.8626319914507 ,129.1873324678450 
어울림2,정신재활시설,경상북도 경주시 석장1길 29-36.405호,http://blog.naver.com/oulim777,35.8626319914507 ,129.1873324678450 
엄용섭정신건강의학과의원,의원,부산광역시 부산진구 가야대로 521 (가야동),,35.1537200894694 ,129.0289092920340 
에버그린하우스,정신재활시설,서울특별시 은평구 갈현로 29길 51 예성베르빌B01호 ,egreenhouse.modoo.at,37.6222715955953 ,126.9112583208240 
에스병원(S병원),병원,부산광역시 영도구 동삼로 55-1 (동삼동),,35.0782739923642 ,129.0700405911770 
에스엠정신건강의학과의원,의원,대구광역시 달성군 유가읍 테크노상업로 120 테크노폴리스 M스퀘어+ 402호,,35.6930633080128 ,128.4629007571480 
에스정신건강의학과의원,의원,서울특별시 금천구 시흥대로 399 시티렉스 201호 (독산동),,37.4693591753013 ,126.8970019485190 
에이원정신건강의학과의원,의원,서울특별시 마포구 동교로 179 2층 (동교동),,37.5566670192370 ,126.9214264237340 
에이치제이매그놀리아국제병원,병원,경기도 가평군 설악면 미사리로 267-177 (),,37.6911384328939 ,127.5213753948500 
에이치플러스 양지병원,종합병원,서울특별시 관악구 남부순환로 1636 양지병원 (신림동),https://www.newyjh.com/main/index.htm,37.4843693309109 ,126.9325654854070 
엘리엘리정신건강의학과의원,의원,인천광역시 미추홀구 숙골로 116 303호 엘리엘리정신건강의학과 (도화동),,37.4723672906941 ,126.6617838073010 
엘림신경정신과의원,의원,서울특별시 성동구 왕십리로 294-2 2층 (행당동),,37.5604563597034 ,127.0363154605310 
엘림정신건강의학과의원,의원,"전라북도 전주시 덕진구 기린대로 358 (금암동, 영진빌딩)",,35.8354640909051 ,127.1355219051500 
엠마오사랑병원,병원,전라북도 전주시 완산구 서원로 402-35 (중화산동1가),,35.8128764555665 ,127.1369543642500 
엠정신건강의학과의원,의원,전라남도 무안군 삼향읍 남악3로 74 4층 402호 (유풍프라자),,34.8120986644832 ,126.4606625514110 
